Company,Employees,Company Location,Industry,Company URL
Alpha Efficiency,28,"Chicago, Illinois",Marketing & Advertising,https://app.apollo.io/#/organizations/54a1356d69702d407fa0a600
Rhymetec,34,"New York, New York",Computer & Network Security,https://app.apollo.io/#/organizations/5d359a4e80f93e85e9ab20e0
NuVeda,46,"Saint Louis Park, Minnesota",E-learning,https://app.apollo.io/#/organizations/5e746ba164287d00eaa37d7e
The Atlas Society,24,"Houston, Texas",Think Tanks,https://app.apollo.io/#/organizations/54a240bc7468693cdd81231a
Rise,23,"New York, New York",Information Technology & Services,https://app.apollo.io/#/organizations/5e0a911063c934008cca2b5d
Pipio,23,"Reston, Virginia",Information Technology & Services,https://app.apollo.io/#/organizations/611cccff29876b008c8fa448
BrainScope,38,"Derwood, Maryland",Medical Devices,https://app.apollo.io/#/organizations/60b2bc87f5e74e0001922257
IOMETE,21,"Mountain View, California",Information Technology & Services,https://app.apollo.io/#/organizations/60485684f64179000111fb47
NimbleBox.ai,26,"San Francisco, California",Information Technology & Services,https://app.apollo.io/#/organizations/6611ee3d7cc2250006b2ad6b
TransUnion,45,"Chicago, Illinois",Marketing & Advertising,https://app.apollo.io/#/organizations/54a1347869702d2f9f817900
Greater Sacramento Economic Council,31,"Sacramento, California",Nonprofit Organization Management,https://app.apollo.io/#/organizations/57c4c206a6da983720ce9e47
Geomagic,48,"Cary, North Carolina",Machinery,https://app.apollo.io/#/organizations/54a1215f69702d77c24ae402
Webstacks,48,"San Diego, California","Information Technology & Services,",https://app.apollo.io/#/organizations/5e5685595749890001acc476
SkyGrid,40,"Austin, Texas",Aviation & Aerospace,https://app.apollo.io/#/organizations/54a1217369702d8aa12dc202
Emplicit,44,"Seattle, Washington",Marketing & Advertising,https://app.apollo.io/#/organizations/632d71f389ff2b00f8da3f92
SkyFi,45,"Austin, Minnesota",Aviation & Aerospace,https://app.apollo.io/#/organizations/6217bcfc92363101139cbac3
Commsor 🦕,50,"New York, New York",N/A,https://app.apollo.io/#/organizations/5d8228dcc2dfaa009868bc18
Planoly,43,"Austin, Texas",Marketing & Advertising,https://app.apollo.io/#/organizations/57c4f8c1a6da986a2f70d42f
OmicsLogic Inc.,25,"Houston, Texas","Research, Biotechnology",https://app.apollo.io/#/organizations/5f49eeb454288f0001c6f98a
Wochit,34,"New York, New York","Information Technology & Services,",https://app.apollo.io/#/organizations/54a1278669702d8eebf0dd00
The Dawson Academy,46,"Saint Petersburg, Florida",Higher Education,https://app.apollo.io/#/organizations/54a11cfa69702d88c451d000
rAVe [PUBS],25,"Chapel Hill, North Carolina","Information Technology & Services,",https://app.apollo.io/#/organizations/5f41ec46e0ac040001846614
HireBetter,26,"Austin, Texas","Staffing & Recruiting, Management Consulting",https://app.apollo.io/#/organizations/54a12a0669702dcef9cfed01
Development Guild DDI,32,"Boston, Massachusetts","Nonprofit Organization Management,",https://app.apollo.io/#/organizations/54a1297469702da220a49901
KETOS,49,"Milpitas, California","Information Technology & Services,",https://app.apollo.io/#/organizations/5a9eb9afa6da98d9977dac1e
Sustainable Harvest Coffee Importers,30,"Seattle, Washington",Import & Export,https://app.apollo.io/#/organizations/5d09849780f93e88824a97c7
Stafl Systems,50,"South San Francisco, California",Electrical/electronic Manufacturing,https://app.apollo.io/#/organizations/556d396d73696411bc32b900
KODIF,32,"Palo Alto, California",Information Technology & Services,https://app.apollo.io/#/organizations/60b73be931b5e000a4bd45af
Qooper Mentoring Software,35,"Chicago, Illinois",Information Technology & Services,https://app.apollo.io/#/organizations/5a9da9f7a6da98d99776b086
"Trala, Inc.",45,"Chicago, Illinois","E-learning, Education Management",https://app.apollo.io/#/organizations/5b140fcea6da98dcbf6d45bd
Protis Global,22,"Delray Beach, Florida",Staffing & Recruiting,https://app.apollo.io/#/organizations/55f3fe65f3e5bb1e59004682
TrapX Security,27,"Waltham, Massachusetts","Computer & Network Security,",https://app.apollo.io/#/organizations/5569c9947369642579609500
D1 Brands,26,"Union City, New Jersey",Retail,https://app.apollo.io/#/organizations/5fcaba3fb76cd80001bd8c52
Incisiv,21,"West New York, New Jersey",Market Research,https://app.apollo.io/#/organizations/5a9dabbca6da98d977f5934e
WeInfuse,45,"Austin, Texas","Information Technology & Services,",https://app.apollo.io/#/organizations/56dc5d42f3e5bb38e60039e1
Boost VC,28,"San Mateo, California",Venture Capital & Private Equity,https://app.apollo.io/#/organizations/54a126d469702d9b8bf51f00
"Skuid, a Nintex company",49,"Chattanooga, Tennessee",Information Technology & Services,https://app.apollo.io/#/organizations/57c4dda5a6da986a8f41c64f
Full Focus,49,"Franklin, Tennessee",Management Consulting,https://app.apollo.io/#/organizations/5b15ebe0a6da986989e87b81
Edison Partners,45,"Princeton, New Jersey",Financial Services,https://app.apollo.io/#/organizations/54a12a7469702dcef9c51e02
UrbanFootprint,47,"Berkeley, California",Information Technology & Services,https://app.apollo.io/#/organizations/5ce5ce9d10d3770931c93af3
Syntax Technologies,43,"Chantilly, Virginia","E-learning, Education Management,",https://app.apollo.io/#/organizations/5e55f84e667ed50001c4fc1b
FOHSE,31,"Las Vegas, Nevada",Electrical/electronic Manufacturing,https://app.apollo.io/#/organizations/5b14efdda6da98711262d279
PrideNow,28,"Erlanger, Kentucky",Staffing & Recruiting,https://app.apollo.io/#/organizations/5e580b46a4128d00016974c3
London Connector,35,"London, Kentucky",Events Services,https://app.apollo.io/#/organizations/614f03c211634c000129b30d
ContentStudio.io,38,"Claymont, Delaware","Information Technology & Services,",https://app.apollo.io/#/organizations/54a134a669702d4255023700
American Gem Society,46,"Las Vegas, Nevada",Luxury Goods & Jewelry,https://app.apollo.io/#/organizations/559239337369643bdd177f00
Fidelus Technologies,36,"Cresskill, New Jersey",Information Technology & Services,https://app.apollo.io/#/organizations/54a1397069702d0486774000
AMR Action Fund,22,"Boston, Massachusetts","Venture Capital & Private Equity,",https://app.apollo.io/#/organizations/5f0c11a0bd578d0184de2f34
Recurate,22,"Washington, District of Columbia","Information Technology & Services,",https://app.apollo.io/#/organizations/5f4855ee8b871e00013482c1
igebra.ai,49,"Middletown, Delaware",E-learning,https://app.apollo.io/#/organizations/60494573da31fb00018eef3a
Restaurant Zone Recruiting,40,"Las Vegas, Nevada",Staffing & Recruiting,https://app.apollo.io/#/organizations/5500be0e73696460781a2d00
Insured Nomads,21,"Birmingham, Alabama",Insurance,https://app.apollo.io/#/organizations/5e56b008e0c45600014733b9
Park Evaluations,42,"Lake Success, New York",Legal Services,https://app.apollo.io/#/organizations/56d5869cf3e5bb315d000068
Campus Cafe Software,21,"Dedham, Massachusetts",Information Technology & Services,https://app.apollo.io/#/organizations/5500ca55736964174c1a6700
College of Remote and Offshore Medicine Foundation,33,"Panama City, Florida",Higher Education,https://app.apollo.io/#/organizations/55f97e27f3e5bb76bb003bf8
AdminaHealth®,27,"Greenwich, Connecticut",Information Technology & Services,https://app.apollo.io/#/organizations/56d999ebf3e5bb3502004138
Coliving.com,23,"San Francisco, California","Hospitality, Leisure, Travel & Tourism",https://app.apollo.io/#/organizations/556e372a7369641126bb5101
"RTA - Real Time Automation, Inc.",38,"Pewaukee, Wisconsin","Machinery, Industrial Automation",https://app.apollo.io/#/organizations/54a127a469702d979c969d00
GasBuddy,37,"Boston, Massachusetts",Information Technology & Services,https://app.apollo.io/#/organizations/59bb98d0a6da9824cd080e6c
Huddle01,39,"Middletown, Delaware","Telecommunications, Computer Software",https://app.apollo.io/#/organizations/604a47ab42ce030001990e95
Specialty Graphic Imaging Association,40,"Fairfax, Virginia",Printing,https://app.apollo.io/#/organizations/54a242d074686935bebcd21a
Portu Sunberg,37,"Minneapolis, Minnesota",Consumer Services,https://app.apollo.io/#/organizations/5591fd2a73696418d7ef1100
WeDevelop,24,"Miami, Florida",Information Technology & Services,https://app.apollo.io/#/organizations/5e428466ea31ef00d4a39583
Distinctive Workforce Solutions,43,"Boca Raton, Florida",Human Resources,https://app.apollo.io/#/organizations/65edd9e4947ac10007dea7bc
Kubiya.ai,21,"San Jose, California",Information Technology & Services,https://app.apollo.io/#/organizations/62f293eaf49d4200a32231be
Indiginus,23,"Santa Barbara, California",Marketing & Advertising,https://app.apollo.io/#/organizations/5b85044ef874f712488e1b57
Dolby.io,44,"San Francisco, California","Information Technology & Services,",https://app.apollo.io/#/organizations/54a11f9d69702d8aa154d101
TrueData,43,"Los Angeles, California","Information Technology & Services,",https://app.apollo.io/#/organizations/5569356b7369642155570b00
Alliance for Health Policy,25,"Washington, District of Columbia",Public Policy,https://app.apollo.io/#/organizations/60f4c152d7d62d00014055d9
Alchemer Mobile,27,"Seattle, Washington","Online Media, Marketing & Advertising,",https://app.apollo.io/#/organizations/54a11cfc69702d97c1ccec00
PowDevs,47,"Phoenix, Arizona","Information Technology & Services,",https://app.apollo.io/#/organizations/5e55e945d9cf070001613b67
FAIR Institute,25,"Spokane, Washington",Computer & Network Security,https://app.apollo.io/#/organizations/56e6d34ff3e5bb3a2400d463
youngStartup Ventures,27,"New York, US",Venture Capital & Private Equity,https://app.apollo.io/#/organizations/54a11ebc69702d8cccde9001
Liminal,46,"New York, New York","Information Technology & Services,",https://app.apollo.io/#/organizations/5aa8eeeea6da9827bdc71ff8
Electrada,44,"Cincinnati, Ohio",Oil & Energy,https://app.apollo.io/#/organizations/5f3192619ba42a00f6fb9824
Third Stage Consulting Group,46,"Denver, Colorado",Management Consulting,https://app.apollo.io/#/organizations/5b84ae45f874f7783ec59cdc
Centerline Digital,32,"Raleigh, North Carolina",Marketing & Advertising,https://app.apollo.io/#/organizations/54a23d3a74686935beacdc18
World Trade Center Miami,38,"Miami, Florida","International Trade & Development,",https://app.apollo.io/#/organizations/5f49a58f71628200017d4229
Prime Roots,42,"Berkeley, California",Food & Beverages,https://app.apollo.io/#/organizations/5d03e0d25133c108f8081c55
Waypoint,27,"San Francisco, California","Real Estate, Commercial Real Estate",https://app.apollo.io/#/organizations/5c2feaad80761409cbbbcdfe
Mobilize.Net,48,"Bellevue, Washington",Information Technology & Services,https://app.apollo.io/#/organizations/54a126e269702d9313a65300
Hello Seven,29,"Greensboro, North Carolina",Professional Training & Coaching,https://app.apollo.io/#/organizations/5fede41b4d641900d6260329
Hostify,30,"Dover, Delaware",Hospitality,https://app.apollo.io/#/organizations/5da3154cf978a800014b11c2
Cleverly,35,"Los Angeles, California",Marketing & Advertising,https://app.apollo.io/#/organizations/5c40b1e5db3a1e0dfa4403e3
Pngme,27,"San Francisco, California",Information Technology & Services,https://app.apollo.io/#/organizations/5e1ce54b957da400d821fdd4
CounterCraft,47,"New York, New York","Computer & Network Security,",https://app.apollo.io/#/organizations/55f789cdf3e5bb64c30007c8
RealizedCare,50,"Elizabethtown, Kentucky","Health, Wellness & Fitness",https://app.apollo.io/#/organizations/65753fdf68687d00015e47c4
SkillSource Learning Partners,27,"San Jose, California",Management Consulting,https://app.apollo.io/#/organizations/5d28bae718663b0ba8ccc04a
Hum Capital,43,"New York, New York",Financial Services,https://app.apollo.io/#/organizations/5dba000742e9d600fe8d86f7
BIP Ventures,46,"Atlanta, Georgia",Venture Capital & Private Equity,https://app.apollo.io/#/organizations/65ef76b64a33e70007b2802c
"Masters of Money, LLC.",22,"Bethesda, Maryland",Marketing & Advertising,https://app.apollo.io/#/organizations/5a9f79f4a6da98d9a8deb615
One & All Agency,42,"Los Angeles, California",Marketing & Advertising,https://app.apollo.io/#/organizations/5c1be8768c22980b27b02346
Syncplicity,34,"Denver, Colorado","Information Technology & Services,",https://app.apollo.io/#/organizations/54a11fd869702d918c8b0e02
Sparkroom,31,"Paramus, New Jersey",Marketing & Advertising,https://app.apollo.io/#/organizations/5b149143a6da98712ebfd919
Employment Law Alliance (ELA),22,"San Francisco, California","Legal Services, Law Practice",https://app.apollo.io/#/organizations/54a1290969702da220816301
Atomicdust,23,"St. Louis, Missouri",Marketing & Advertising,https://app.apollo.io/#/organizations/54a11eba69702d8aa17d6a01
LendingPad,34,"McLean, Virginia",Information Technology & Services,https://app.apollo.io/#/organizations/5c20181a80f93ec1346fb0c4
Michael Management Corporation,30,"Los Angeles, California",Education Management,https://app.apollo.io/#/organizations/54a1b99a7468694012707e0b
Acumen Learning,29,"Orem, Utah",Professional Training & Coaching,https://app.apollo.io/#/organizations/665d665d03a3b700012a5b88
Optii,38,"Austin, Texas",Information Technology & Services,https://app.apollo.io/#/organizations/54a138e269702d2bfd551400
CAKE (getCAKE.com),47,"Laguna Beach, California","Information Technology & Services,",https://app.apollo.io/#/organizations/54a1278c69702dc1285b4d00
Revegy,29,"San Antonio, Texas",N/A,https://app.apollo.io/#/organizations/54a11d1b69702d8ccc26e900
Jurny,43,"Los Angeles, California",Hospitality,https://app.apollo.io/#/organizations/5b13c158a6da98dcab4f0f2f
ELMS: Electric Last Mile Solutions,30,"Troy, Michigan",Automotive,https://app.apollo.io/#/organizations/5fd7fe6a1490240148a3e19d
Ferrazzi Greenlight,38,"West Hollywood, California",Management Consulting,https://app.apollo.io/#/organizations/54a1e0ec74686945faab9215
MonetizeNow,25,"Santa Clara, California",Information Technology & Services,https://app.apollo.io/#/organizations/604b4d841e519900e25121c8
Lextegrity,31,"Chicago, Illinois",Information Technology & Services,https://app.apollo.io/#/organizations/5b863525f874f75f1d9401d2
NURSING.com,49,"Portland, Oregon","E-learning, Education Management",https://app.apollo.io/#/organizations/55f45991f3e5bb1df900806a
Next/Now,28,"Chicago, Illinois",Design,https://app.apollo.io/#/organizations/54a11ec369702d7fe6d29c01
Snapshot Interactive,33,"Nashville, Tennessee",Marketing & Advertising,https://app.apollo.io/#/organizations/5d32a329a3ae61822700c994
PracticePanther,48,"Miami, Florida",Information Technology & Services,https://app.apollo.io/#/organizations/55f44eb7f3e5bb1e970079ed
OKAPI,34,"San Francisco, California",Information Technology & Services,https://app.apollo.io/#/organizations/54a12aaf69702d9548fc2402
Milestone Leadership,24,"Fayetteville, Arkansas",Professional Training & Coaching,https://app.apollo.io/#/organizations/5f4a78e4e5f46f00017c68d9
Zeck,22,"Detroit, Michigan",Online Media,https://app.apollo.io/#/organizations/61ec9d20f04f45000135c671
IDEOlogy Health,27,"Austin, Texas",Media Production,https://app.apollo.io/#/organizations/5f47d93ca9338c000113e86a
Ozobot,41,"Newport Beach, California","Primary/secondary Education,",https://app.apollo.io/#/organizations/55699fae7369642525746700
EasyLlama,40,"Covina, California",E-learning,https://app.apollo.io/#/organizations/5e99fe4fd41f4301064403c5
WelcomeHome Software,48,"Atlanta, Georgia",Information Technology & Services,https://app.apollo.io/#/organizations/5b8543d8324d442a0cb53f31
NanoGraf Corporation,40,"Chicago, Illinois",Chemicals,https://app.apollo.io/#/organizations/54a13c4769702d231f2b1d02
Association of State Dam Safety Officials (ASDSO),25,"Lexington, Kentucky",Public Safety,https://app.apollo.io/#/organizations/54a1bbcb74686949e7c6480c
Prendio,45,"Burlington, Massachusetts","Research, Biotechnology",https://app.apollo.io/#/organizations/5a9e9b66a6da98d9977cf33a
Text Request,50,"Chattanooga, Tennessee","Telecommunications, Information Technology & Services,",https://app.apollo.io/#/organizations/5569a14c73696425db496800
Tarci,48,"New York, New York","Information Technology & Services,",https://app.apollo.io/#/organizations/55ea8c2df3e5bb2e640010e9
Institute of the Americas,43,"San Diego, California",Nonprofit Organization Management,https://app.apollo.io/#/organizations/54a1283b69702d8b193d6801
Myndshft,22,"Mesa, Arizona",Information Technology & Services,https://app.apollo.io/#/organizations/56d634b0f3e5bb746e000c3a
Liminal,21,"Berthoud, Colorado",Information Technology & Services,https://app.apollo.io/#/organizations/651609fb7d775500a29a7d86
Fast Horse,44,"Minneapolis, Minnesota",Marketing & Advertising,https://app.apollo.io/#/organizations/54a25e3874686935be018d1d
GTM Partners,50,"Arlington, Virginia",Management Consulting,https://app.apollo.io/#/organizations/627baf2ad8774000a5d7b48c
UPTIVE Manufacturing,40,"Libertyville, Illinois",Machinery,https://app.apollo.io/#/organizations/5b83d052f874f703268a86e5
"OUTSOURCE CONSULTANTS, LLC",42,"Minneapolis, Minnesota",Outsourcing/offshoring,https://app.apollo.io/#/organizations/55693c317369642145391800
SIMPLi,29,"Baltimore, Maryland",Food & Beverages,https://app.apollo.io/#/organizations/5ed180ed37df4e00018dccbd
EverSpark Interactive,34,"Atlanta, Georgia",Marketing & Advertising,https://app.apollo.io/#/organizations/54a11fdf69702da753131702
"Ferrum Health, Inc.",30,"Sunnyvale, California",Hospital & Health Care,https://app.apollo.io/#/organizations/5e2afc6aefe3ba008d208eb2
Demand Driven Technologies,42,"Atlanta, Georgia",Information Technology & Services,https://app.apollo.io/#/organizations/5b12fb6ba6da98dcf024c020
VEC Fleet - Software de Administración de Flotillas,32,"Miami, Florida","Information Technology & Services,",https://app.apollo.io/#/organizations/5da63a161eafc20001047d4d
Wazee Digital,47,"Denver, Colorado","Media Production, Entertainment",https://app.apollo.io/#/organizations/5a9e94cba6da98d938bb7507
Voyager Portal,45,"Houston, Texas","Information Technology & Services,",https://app.apollo.io/#/organizations/5d3027d5c8ce9109706db4d0
Convert.com,30,"Covina, California","Information Technology & Services,",https://app.apollo.io/#/organizations/65eab02f174032000702006e
Ascenso Tires North America,42,"Stow, Ohio",Automotive,https://app.apollo.io/#/organizations/640bf5d0117f110001e536bc
IRIS Software Group - North America,34,"Alpharetta, Georgia",Information Technology & Services,https://app.apollo.io/#/organizations/57c4a5d2a6da982baa562def
The Institute for Social and Emotional Learning,23,"Menlo Park, California",Government Administration,https://app.apollo.io/#/organizations/5a9d137fa6da98d97e7380d4
CarbonBuilt,24,"Los Angeles, California","Building Materials, Construction",https://app.apollo.io/#/organizations/5e55b690acfeb40001eb2c3d
Quick Suite Trading / Computer Voice Systems,41,"Chicago, Illinois",Information Technology & Services,https://app.apollo.io/#/organizations/64f84e3d791ecf00015e41c2
Narrative I/O,36,"New York, New York","Information Technology & Services,",https://app.apollo.io/#/organizations/5a9da420a6da98d932e15929
AmazingHiring,23,"Redwood City, California","Information Technology & Services,",https://app.apollo.io/#/organizations/5cb7fb6ba3ae61be51affebe
Govenda,33,"Pittsburgh, Pennsylvania","Information Technology & Services,",https://app.apollo.io/#/organizations/54a1222869702d9a8b332203
FormFree®,24,"Athens, Georgia",Information Technology & Services,https://app.apollo.io/#/organizations/54a128f069702d9313ad5e01
AURA Network Systems,40,"McLean, Virginia","Airlines/aviation, Aviation & Aerospace",https://app.apollo.io/#/organizations/5fa04e44117f0a00da39b73d
"STONEHAVEN, LLC",36,"New York, New York",Investment Banking,https://app.apollo.io/#/organizations/54a12af769702d9b8bd86102
"US LED, Ltd.",44,"Katy, Texas",Electrical/electronic Manufacturing,https://app.apollo.io/#/organizations/55923219736964198173c300
Cornerstone Marketing Solutions,32,"McKinney, Texas","Information Technology & Services,",https://app.apollo.io/#/organizations/5a9f4dbba6da98d977010e36
CoinZoom,32,"Salt Lake City, Utah","Financial Services, Investment Banking",https://app.apollo.io/#/organizations/559224e8736964583efd2b00
Home Furnishings Association - HFA,36,"Roseville, California",Furniture,https://app.apollo.io/#/organizations/57c4aa6ba6da9867d21f2a0d
Sisu,48,"San Francisco, California","Information Technology & Services,",https://app.apollo.io/#/organizations/5d72904d920766009813c95f
Stuf Storage,29,"New York, New York",Consumer Services,https://app.apollo.io/#/organizations/5fd0d4b386445500a4dff6f4
XumaK,49,"Miami, Florida","Information Technology & Services,",https://app.apollo.io/#/organizations/54a1349969702d352f5c6600
MetroHartford Alliance,21,"Hartford, Connecticut",Nonprofit Organization Management,https://app.apollo.io/#/organizations/54a1a0517468694012bbf002
